,PFAF_ID,Glob_importance_biod_abs,Glob_importance_carbonwater_abs,Ground_Water_Qual_Mexico_abs,NCP_global_abs,NCP_local_abs,STARR_abs,START_abs,Superf_Water_Qual_Mexico_abs,WRI_WaterRisk_bwd_raw_abs,WRI_WaterRisk_bws_raw_abs,WRI_WaterRisk_cep_raw_abs,WRI_WaterRisk_drr_raw_abs,WRI_WaterRisk_udw_raw_abs,Water_Qual_Mexico_abs,deforestation_abs,ecological_intactness_abs,land_degradation_abs,terr_acidification_NH3_abs,Unnamed: 0,Glob_importance_biod,Glob_importance_carbonwater,Ground_Water_Qual_Mexico,NCP_global,NCP_local,STARR,START,Superf_Water_Qual_Mexico,WRI_WaterRisk_bwd_raw,WRI_WaterRisk_bws_raw,WRI_WaterRisk_cep_raw,WRI_WaterRisk_drr_raw,WRI_WaterRisk_udw_raw,Water_Qual_Mexico,deforestation,ecological_intactness,land_degradation,terr_acidification_NH3,Category_L4_LCA,Global Warming Potential_pton(kg CO2-Eq_pton),Land Use_pton (m2_pton),Water Pollution_pton (kg P eq_pton),Land Transformation_pton (m2_pton),Soil Pollution_pton (kg SO2 eq_pton),Water Us_pton (m3_pton),Updated_crop_weight_in_tonnes,merge_ind_abs,Global Warming Potential(kg CO2-Eq),Land Use (m2)_TOTAL,Freshwater Pollution (kg P-eq)_TOTAL,Land Transformation (m2)_TOTAL,Soil Pollution (kg SO2-eq)_TOTAL,Freshwater Use (m3)_TOTAL,ISO3,Country_ISO3,CF WC hierarchist species-eq·yr/m3_EE_end,CF WC all  species-eq·yr/m3_EE_end,merge_ind_cf,Acidification - Terrestrial ecosystems,Water consumption - terrestrial ecosystems,Land use - occupation and transformation,Eutrophication - Freshwater ecosystems,Water consumption -aquatic ecosystems,Endpoint_landuse,Endpoint_landtrans,Endpoint_water_pollution,Endpoint_water_use,Endpoint_soil_pollution,biodiversity_theme_risk,land_theme_risk,water_theme_risk,landuse_rel_risk,soilpoll_rel_risk,landtrans_rel_risk,wateruse_rel_risk,waterpoll_rel_risk,biodiversity_theme_score,water_theme_score,land_theme_score,EP_risk_landuse,EP_risk_landtrans,EP_risk_soilpoll,EP_risk_wateruse,EP_risk_waterpoll,EP_risk_landuse_pton,EP_risk_landtrans_pton,EP_risk_soilpoll_pton,EP_risk_wateruse_pton,EP_risk_waterpoll_pton,Total_EP_risk,Total_EP_risk_pton,biodiversity_theme_score_pton,water_theme_score_pton,land_theme_score_pton,Quantity_Rank,Quantity_Rank_ABC,Quantity_Class
22,7713085,10.58412094408525,89.03883051963602,1.281998791457136,1.2051053686616977,6.879214933548851,0.5678499886816032,40.12843854765325,1.930971576792984,0.1863077974867546,0.6222894895122426,0.18579225538476474,2.4660101996527777,0.038217869754952,1.930971576792984,0.0,0.8842412137437141,0.8557258693651221,6.389566611015666e-12,22,1.0,5.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,0.0,3.0,5.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,63,both,5306.489999452302,93303.00000000001,0.8832598429089897,3150.0,19.656000258401082,5.039999382084364,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.0008285306400000002,2.7972000000000003e-05,5.926673545919321e-07,4.869652442969295e-08,4.1670720547810295e-06,3.75,4.5,3.0,4.0,4.0,4.0,2.3333333333333335,4.0,0.003106989900000001,1.2421473210185061e-06,0.0020796607441095627,0.003314122560000001,0.00011188800000000001,1.6668288219124118e-05,1.1362522366928355e-07,2.3706694183677286e-06,5.260512000000002e-05,1.7760000000000002e-06,2.645760034781606e-07,1.8035749788775166e-09,3.762967330742426e-08,0.003445163142861162,5.468512925176447e-05,4.9317300000000017e-05,1.971662414315089e-08,3.301048800173909e-05,47.0,AU,1
4,7712200,16.74990489475019,77.71393045340547,1.1415255278341363,1.810700705540057,8.884714825147237,6.804801318088314,114.29477696057712,2.091767319722716,0.07282751237469,0.2454945814224223,0.18579225538476474,2.6210227512892046,0.0338562374623982,2.091767319722716,0.1141378233028116,0.9119560304752066,0.1982558093456758,3.861040010519052e-12,4,2.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,35,both,2948.0499996957233,51835.00000000001,0.49069991272721647,1750.0,10.920000143556157,2.7999996567135357,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.0004602948000000001,1.554e-05,3.2925964143996225e-07,2.7053624683162748e-08,2.3150400304339053e-06,4.75,4.0,2.2,4.666666666666667,4.0,4.5,1.6666666666666667,3.0,0.0021864003000000003,5.164341493959123e-07,0.000925219680060868,0.0021480424000000008,6.993e-05,9.260160121735621e-06,4.5089374471937914e-08,9.877789243198867e-07,6.137264000000003e-05,1.998e-06,2.645760034781606e-07,1.288267842055369e-09,2.8222254980568192e-08,0.0022282654284205288,6.366472652630082e-05,6.246858000000001e-05,1.4755261411311782e-08,2.6434848001739085e-05,49.0,AW,1
42,7714600,38.72530905783676,39.172091319432745,1.1191731913379594,0.9581567294817596,7.392209763532859,1.9418623103125947,0.2984722308480985,1.962486210294068,0.5710638284434264,1.0191227562780003,0.18579225538476474,2.670898141442382,0.0328605534409,1.962486210294068,0.0,0.8246912429891543,0.0,9.940838008401856e-13,42,4.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,0.0,2.0,3.0,3.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,43,both,3621.8899996261744,63683.00000000001,0.6028598927791516,2150.0,13.416000176368993,3.439999578248058,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.0005655050400000002,1.9092000000000003e-05,4.0451898805481077e-07,3.323731032502852e-08,2.8441920373902264e-06,2.0,3.0,3.6,2.6666666666666665,3.0,1.5,4.333333333333333,2.5,0.0011310100800000003,5.776629074394086e-07,0.0008525238480560855,0.0015080134400000003,2.8638000000000006e-05,8.532576112170679e-06,1.4402834474179024e-07,1.011297470137027e-06,3.507008000000001e-05,6.660000000000002e-07,1.9843200260862043e-07,3.3494963893439592e-09,2.3518545817140163e-08,0.00154633934192705,3.5961380044815114e-05,2.630256000000001e-05,1.3434021103242061e-08,1.9826136001304314e-05,48.0,AV,1
13,7713044,14.902581356447689,87.43897723322905,1.157736850632893,0.66194005211954,5.330645438680338,4.393745564679644,99.59865600741512,1.9125816461012628,0.322222431542188,1.0191226800559032,0.18579225538476474,2.695435829060944,0.0339298931144367,1.9125816461012628,0.0,0.9070584276517784,0.3531053295805092,6.389566459318586e-12,13,1.0,5.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,0.0,4.0,5.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,25,both,2105.74999978266,37025.00000000001,0.3504999376622975,1250.0,7.800000102540112,1.9999997547953827,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.0003287820000000001,1.11e-05,2.351854581714016e-07,1.9324017630830537e-08,1.6536000217385038e-06,3.75,4.5,3.4,3.6666666666666665,4.0,4.5,4.0,2.5,0.0012329325000000006,3.326298579759131e-07,0.0008252622000434773,0.0012055340000000003,4.995e-05,6.614400086954015e-06,7.729607052332215e-08,5.87963645428504e-07,4.822136000000001e-05,1.998e-06,2.645760034781606e-07,3.091842820932886e-09,2.351854581714016e-08,0.0012627636598029062,5.051054639211625e-05,4.931730000000002e-05,1.3305194319036523e-08,3.301048800173909e-05,50.0,AX,1
29,7714204,49.26931384483027,63.91524880790035,1.2131125527406852,2.136200245284228,5.3453267863189975,0.4934127055857076,43.34152625364952,1.9650398472465016,0.0404618781947584,0.0985989468451689,0.18579225538476474,2.553859851639652,0.0469215038274178,1.9650398472465016,0.0,0.8482002813217892,-0.1757305900550059,4.695873741851435e-12,29,4.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,4.0,0.0,2.0,2.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,20,both,1684.5999998261277,29620.000000000004,0.280399950129838,1000.0,6.24000008203209,1.5999998038363061,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.00026302560000000005,8.880000000000001e-06,1.881483665371213e-07,1.545921410466443e-08,1.322880017390803e-06,2.5,3.0,2.2,2.3333333333333335,4.0,2.5,1.0,4.0,0.0006575640000000001,3.840263401265748e-07,0.00026567136003478165,0.0006137264000000001,2.2200000000000004e-05,5.291520069563212e-06,1.545921410466443e-08,7.525934661484852e-07,3.0686320000000006e-05,1.1100000000000002e-06,2.645760034781606e-07,7.729607052332214e-10,3.762967330742426e-08,0.0006419859727498165,3.209929863749083e-05,3.2878200000000007e-05,1.9201317006328742e-08,1.3283568001739082e-05,51.0,AY,1
14,7713045,41.32561746915655,79.15410325956508,1.169703600553262,0.9666380447110076,6.852018176035716,2.2415116743075223,41.190638351495366,1.961307478937641,0.3182951021764437,1.0068440477833518,0.18579225538476474,2.699388456507129,0.0339872880215709,1.961307478937641,0.0,0.8860250160517978,0.6794921499957995,6.389566210657583e-12,14,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,0.0,4.0,5.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,11,both,926.5299999043702,16291.000000000002,0.1542199725714109,550.0,3.4320000451176496,0.8799998921099683,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.00014466408000000003,4.884e-06,1.0348160159541672e-07,8.502567757565436e-09,7.275840095649417e-07,3.75,4.5,3.4,4.0,4.0,4.0,3.6666666666666665,3.0,0.0005424903000000001,1.7081044328199505e-07,0.00036311536801912994,0.0005786563200000001,1.9536e-05,2.9103360382597668e-06,3.117608177773993e-08,3.1044480478625016e-07,5.260512000000001e-05,1.776e-06,2.645760034781606e-07,2.8341892525218118e-09,2.8222254980568195e-08,0.0006014442769248239,5.4676752447711265e-05,4.93173e-05,1.5528222116545003e-08,3.3010488001739086e-05,52.0,AZ,1
49,7714608,20.424585253456225,50.08430875576037,1.143506084389401,0.9891903981854838,11.168397177419354,1.968778261808756,89.18863479262673,2.0488880688364057,0.6793766201036866,1.0191226238479263,0.18579225538476474,2.6501270881336407,0.0387560022591445,2.0488880688364057,0.0,0.8278511124711981,0.0,1.324712689773492e-13,49,2.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,1.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,11,both,926.5299999043702,16291.000000000002,0.1542199725714109,550.0,3.4320000451176496,0.8799998921099683,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.00014466408000000003,4.884e-06,1.0348160159541672e-07,8.502567757565436e-09,7.275840095649417e-07,3.25,2.0,3.8,4.0,1.0,2.0,4.333333333333333,3.0,0.0004701582600000001,1.7364463253451687e-07,0.00021735991200478252,0.0005786563200000001,9.768e-06,7.275840095649417e-07,3.6844460282783554e-08,3.1044480478625016e-07,5.260512000000001e-05,8.88e-07,6.614400086954015e-08,3.3494963893439597e-09,2.8222254980568195e-08,0.000589499193274634,5.3590835752239455e-05,4.274166000000001e-05,1.5785875684956078e-08,1.9759992000434774e-05,53.0,BA,1
19,7713082,18.339006361253684,85.51179425576062,1.2856955971752029,1.3663455610006916,6.894435836882531,1.0636566174329292,48.05697371773871,1.919582241272615,0.1863078159411288,0.6222895422673,0.18579225538476474,2.466009610134324,0.0382178681751892,1.919582241272615,0.0461261012323222,0.8081192439299625,0.1417327555365203,6.389565703411223e-12,19,2.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,4,both,336.91999996522554,5924.000000000001,0.0560799900259676,200.0,1.248000016406418,0.3199999607672612,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,5.260512000000001e-05,1.7760000000000002e-06,3.762967330742426e-08,3.0918428209328857e-09,2.645760034781606e-07,3.25,4.0,3.0,3.6666666666666665,4.0,3.0,2.3333333333333335,4.0,0.00017096664000000003,7.886649657260355e-08,0.00010573939200695634,0.00019288544000000004,5.3280000000000005e-06,1.0583040139126424e-06,7.214299915510067e-09,1.5051869322969704e-07,4.822136000000001e-05,1.3320000000000001e-06,2.645760034781606e-07,1.8035749788775168e-09,3.762967330742426e-08,0.0001994294770070579,4.9857369251764474e-05,4.274166000000001e-05,1.9716624143150887e-08,2.6434848001739085e-05,54.0,BB,1
0,7532203,28.102328267196377,62.98605811428836,1.0989042938975375,0.5674439948376219,1.5085000230978889,15.326766988497251,69.31037557167275,1.6247921190003234,0.1585806130757149,0.5361441900147826,1.9814405972917213,3.0651129486764908,0.0330698722867198,1.6247921190003234,0.0971360602797154,0.8357434055527325,0.2697962621841364,1.9178768509005802e-13,0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,2.0,2.0,4.0,2.0,5.0,1.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,4,both,336.91999996522554,5924.000000000001,0.0560799900259676,200.0,1.248000016406418,0.3199999607672612,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,5.260512000000001e-05,1.7760000000000002e-06,3.762967330742426e-08,3.0918428209328857e-09,2.645760034781606e-07,2.5,3.0,2.8,3.3333333333333335,1.0,2.5,3.6666666666666665,1.5,0.00013151280000000003,3.389063348561182e-08,0.00013164508800173912,0.00017535040000000003,4.440000000000001e-06,2.645760034781606e-07,1.1336757010087247e-08,5.644450996113639e-08,4.383760000000001e-05,1.1100000000000002e-06,6.614400086954015e-08,2.8341892525218118e-09,1.4111127490284098e-08,0.00018012275727044943,4.5030689317612356e-05,3.2878200000000007e-05,8.472658371402955e-09,3.291127200043478e-05,55.0,BC,1
16,7713049,46.18955548147552,72.69910797420482,1.1969613395618035,1.2680444655029717,9.9642895117998,1.954584528352856,27.456154518179623,2.0530400075293413,0.3217857013279804,1.0178473411653812,0.18579225538476474,2.6946984958559885,0.0339436799377895,2.0530400075293413,0.0004161744252961,0.8683267798845884,0.3987568055044658,6.389566720809799e-12,16,4.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,1,both,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,1.3151280000000003e-05,4.4400000000000006e-07,9.407418326856065e-09,7.729607052332214e-10,6.614400086954015e-08,3.75,5.0,3.6,4.333333333333333,5.0,3.5,3.6666666666666665,3.5,4.931730000000001e-05,1.7880076698259018e-08,3.304356000217386e-05,5.6988880000000005e-05,1.5540000000000003e-06,3.307200043477007e-07,2.8341892525218118e-09,3.2925964143996225e-08,5.6988880000000005e-05,1.5540000000000003e-06,3.307200043477007e-07,2.8341892525218118e-09,3.2925964143996225e-08,5.890936015774422e-05,5.890936015774422e-05,4.931730000000001e-05,1.7880076698259018e-08,3.304356000217386e-05,56.0,BD,1
32,7714408,38.53395671124688,55.51943244048728,1.1344125883610252,0.8810957756677719,7.35479105353351,3.4130863376858027,26.462774280073017,2.04078344447342,0.331027111060146,1.019122623914987,0.18579225538476474,2.6051254633423984,0.0425022743286774,2.04078344447342,0.0,0.8308707111723727,-0.1529074117030045,6.120291473264015e-13,32,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,0.0,2.0,2.0,3.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,0,both,0.0,0.0,0.0,0.0,0.0,0.0,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.0,0.0,0.0,0.0,0.0,2.5,2.5,3.4,2.6666666666666665,3.0,2.0,3.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,57.0,BE,1
15,7713048,47.77660573490033,67.7808083531687,1.177042849040464,0.970626417918774,10.113147593722106,2.0131410271310624,35.02339798423088,2.0216498472831748,0.3222224409471697,1.0191225814024845,0.18579225538476474,2.6954359867784885,0.033929894630911,2.0216498472831748,0.0,0.8780127868379947,0.2854719221574215,6.389567707290361e-12,15,4.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,0.0,3.0,5.0,5.0,Agave,84.22999999130639,1481.0000000000002,0.0140199975064919,50.0,0.3120000041016045,0.0799999901918153,0,both,0.0,0.0,0.0,0.0,0.0,0.0,MEX,MEX,9.66e-09,2.01e-12,both,2.12e-07,1.35e-08,8.88e-09,6.71e-07,6.04e-13,0.0,0.0,0.0,0.0,0.0,3.5,5.0,3.8,4.333333333333333,5.0,3.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,58.0,BF,1
